,username,TwitterID,DateTime,likes,retweet,replies,text,media
1635,WebMD,886367278639480832,4:30 PM - 15 Jul 2017,30,32,0,"Dark spots under the nail, poor grip strength and bleeding gums can all signal possible heart disease. What to know: ",1
1636,WebMD,886352180080410624,3:30 PM - 15 Jul 2017,147,65,4,"Sweet cherries, sour cherries, dried cherries -- they’re all packed with an antioxidants called anthocyanins. More: ",1
1637,WebMD,886337256344178691,2:30 PM - 15 Jul 2017,157,107,2,"Whether you're allergic or not, it's a good idea to know how to treat bee stings. First aid steps to follow:pic.twitter.com/VCY1Qq9JsZ",2
1638,WebMD,886321981200662530,1:30 PM - 15 Jul 2017,217,123,3,"Turns out, frozen veggies have the same health benefits as fresh -- even more in some cases. Here's why: ",1
1639,WebMD,886306880783622146,12:30 PM - 15 Jul 2017,84,65,3,"If you ignore plantar fasciitis, it can change the way you walk and lead to knee, hip, and back problems. More info: ",1
1640,WebMD,886291782220341249,11:30 AM - 15 Jul 2017,48,38,2,"Your odds of having a heart attack go up with age, and men are more likely to have one than women. What to know: ",1
1641,WebMD,886269134727729152,10:00 AM - 15 Jul 2017,97,59,7,Bell peppers come in all sizes and colors-- but do you know which one packs the most nutrition? ,1
1642,WebMD,886254031223611392,9:00 AM - 15 Jul 2017,85,61,3,How old is my dog in human years? Here's how to calculate your pup's age: ,1
1643,WebMD,886240444467884032,8:06 AM - 15 Jul 2017,33,14,0,Researchers think two things have to happen for you to have an autoimmune disorder. What to know: ,1
1644,WebMD,886223836315885570,7:00 AM - 15 Jul 2017,20,16,0,"Dermatomyositis makes muscles and joints ache and causes painful, itchy, red or purple rashes on your eyelids. More: ",1
1645,WebMD,886208738931159040,6:00 AM - 15 Jul 2017,67,67,0,"Pneumonia starts when a virus, fungus, or bacterium get into one of your lungs. What to know: ",1
1646,WebMD,886193794831568896,5:00 AM - 15 Jul 2017,184,101,4,Do you know how to tell if a watermelon is ripe?pic.twitter.com/fonlBvWr2L,2
1647,WebMD,886178575325552640,4:00 AM - 15 Jul 2017,102,66,0,"If you don’t have enough potassium in your system, your muscles can get weak & you might be tired often. More info: ",1
1648,WebMD,886163440565399554,3:00 AM - 15 Jul 2017,138,93,2,There's no fountain of youth -- but the right foods may help you live healthier and longer: ,1
1649,WebMD,886140786819182592,1:30 AM - 15 Jul 2017,55,29,0,The two most common types of joint injury are both forms of inflammation. What to know: ,1
1650,WebMD,886125686456438784,12:30 AM - 15 Jul 2017,43,42,0,The top part of your brain stem is kind of like a post office for your senses. Learn more about the thalamus: ,1
1651,WebMD,886110586823741440,11:30 PM - 14 Jul 2017,31,29,4,"If you have chest pain along with a painful rash and blisters on your chest or back, you could have shingles. More: ",1
1652,WebMD,886095487836839937,10:30 PM - 14 Jul 2017,26,13,1,"A tear duct infection is most common in infants, but it can happen at any age. Symptoms include: ",1
1653,WebMD,886080390032654336,9:30 PM - 14 Jul 2017,141,85,0,"Leafy greens are packed with folate, which may help protect against depression. More info: ",1
1654,WebMD,886065291385589760,8:30 PM - 14 Jul 2017,70,45,0,Lengthy periods of inactivity -- like an airplane flight -- aren't the only thing that put you at risk for DVT. ,1
1655,WebMD,886050188481236994,7:30 PM - 14 Jul 2017,67,60,0,Aneurysm symptoms can vary by type. What you need to know: ,1
1656,WebMD,886035108184109056,6:30 PM - 14 Jul 2017,117,56,0,No time to book a massage? Give your muscles a rubdown with these 6 foam roller moves.pic.twitter.com/Rlp8DS7K75,2
1657,WebMD,886019991199416322,5:30 PM - 14 Jul 2017,60,33,2,"There's no cure for eczema, but a few simple steps can help keep it in check. What you should know: ",1
1658,WebMD,886004889737846784,4:30 PM - 14 Jul 2017,84,65,1,"No one knows for sure what causes canker sores, but they've been linked to lack of B12, zinc, folate, and iron. ",1
1659,WebMD,885982241335255040,3:00 PM - 14 Jul 2017,35,43,0,Many people have lupus for years before developing tell-tale symptoms. What to know:,1
1660,WebMD,885944532323454976,12:30 PM - 14 Jul 2017,163,117,4,This quick trick can help you cut back on the fat in your soups.pic.twitter.com/t1v9fmgOd1,2
1661,WebMD,885944490283999235,12:30 PM - 14 Jul 2017,24,42,1,Officials confirmed bacteria that can lead to flesh-eating disease in Gulf Coast waters. What you need to know: ,1
1662,WebMD,885921842552336384,11:00 AM - 14 Jul 2017,33,25,0,"""I carried his first heartbeat, I’ll carry his last."" A mom's emotional plea about the chemical that killed her son. ",1
1663,WebMD,885906743242489856,10:00 AM - 14 Jul 2017,39,38,2,Kidney stones are rarely noticed unless they cause a blockage. What to know: ,1
1664,WebMD,885900071308587008,9:33 AM - 14 Jul 2017,109,65,4,"Orange-colored fruits and veggies are high in beta-carotene, a form of vitamin A that helps with night vision. ",1
1665,WebMD,885876549148454912,8:00 AM - 14 Jul 2017,39,26,0,"Regular exercise can help reduce your migraine symptoms -- but if you overdo it, it could become a trigger. ",1
1666,WebMD,885863762716233728,7:09 AM - 14 Jul 2017,16,20,0,Heat stroke is the leading cause of non-crash-related vehicle deaths for children 14 and under. ,1
1667,WebMD,885846357508018176,6:00 AM - 14 Jul 2017,141,86,5,People who did yoga reported less back pain after 12 weeks -- the same relief found from physical therapy. ,1
1668,ArefaMD,885844979486265344,5:54 AM - 14 Jul 2017,25,10,1,Read my latest blog post: Doctors crave Snickers too @WebMD @Medscape ,1
1669,WebMD,885816146812968965,4:00 AM - 14 Jul 2017,55,24,2,True or false: What you eat the night before a cholesterol test can affect your numbers. ,1
1670,WebMD,885785947320840195,2:00 AM - 14 Jul 2017,45,49,0,"Ticks can transmit 20 diseases, some of which can be fatal -- what you should know about them and where they live: ",1
1671,WebMD,885702900835594240,8:30 PM - 13 Jul 2017,24,23,1,"About half of U.S adults snore from time to time -- here's why, and what you can do about it: ",1
1672,WebMD,885687800041017344,7:30 PM - 13 Jul 2017,88,61,2,How you can lower your blood pressure with just a few simple lifestyle changes: ,1
1673,WebMD,885672701704241153,6:30 PM - 13 Jul 2017,38,40,0,A unique aspect of fibromyalgia is tenderness in specific locations on the body. ,1
1674,WebMD,885657602637664257,5:30 PM - 13 Jul 2017,140,73,1,A little avocado in your diet can help keep hunger away while helping to lower your cholesterol. ,1
1675,WebMD,885619855428374528,3:00 PM - 13 Jul 2017,50,42,0,"A heart attack happens when the cells in your heart don't get the oxygen they need, which can damage or kill them. ",1
1676,ArefaMD,885575606234210307,12:04 PM - 13 Jul 2017,26,12,0,Amazing to watch & learn! Congrats to @Cityofatlanta & @emoryhealthsci for our future Proton Therapy Center to fight cancer @WinshipAtEmory,1
1677,WebMD,885582104033185796,12:30 PM - 13 Jul 2017,43,44,3,"If Lyme disease isn't treated in its early stages, it can extend to other areas of the body. ",1
1678,WebMD,885569130488836099,11:38 AM - 13 Jul 2017,12,8,0,"Know a young person working to make the world a better, healthier place? Tell us about them now! ",1
1679,WebMD,885544354445758464,10:00 AM - 13 Jul 2017,96,99,3,"Cancer is the world's leading cause of death, but 1 in 3 cases can be prevented. 12 things that can cut your risk: ",1
1680,WebMD,885529759609913345,9:02 AM - 13 Jul 2017,6,4,0,¿Los remedios caseros para las verrugas realmente funcionan? @drjuanjr en la eliminación segura: #MyAbuelitaToldMe ,2
1681,WebMD,885519041951125504,8:19 AM - 13 Jul 2017,98,66,2,"This new gene therapy turns patients' immune system into a ""living drug"" to fight leukemia. ",1
1682,WebMD,885504209558409220,7:20 AM - 13 Jul 2017,18,10,0,One study showed that communication between people with migraine and their doctors can fall short. What to know: ,1
1683,WebMD,885483958305251328,6:00 AM - 13 Jul 2017,24,18,0,"Up to 15% of adults, mostly ages 20 to 40, have TMD. What to know: ",1
1684,WebMD,885453761312935936,4:00 AM - 13 Jul 2017,80,33,1,The Mediterranean diet is more than just Greek and Italian cuisine. ,1
1685,WebMD,885423566090645504,2:00 AM - 13 Jul 2017,86,76,6,"Here's news to perk up your day: Drinking coffee might help you live a little longer, two new studies suggest. More: ",1
1686,WebMD,885355613877940225,9:30 PM - 12 Jul 2017,104,43,11,True or false: You should drink at least 8 glasses of water per day. ,1
1687,WebMD,885340513561391105,8:30 PM - 12 Jul 2017,25,12,1,What friends with migraine wish you knew: ,1
1688,WebMD,885325413056118784,7:30 PM - 12 Jul 2017,32,22,4,"Boils are usually pea-sized, but can grow as large as a golf ball. What to know about symptoms and treatment: ",1
1689,WebMD,885310314794942465,6:30 PM - 12 Jul 2017,44,39,0,More than 60 million Americans have heartburn at least once a month. Here's where it starts-- and how to stop it: ,1
1690,WebMD,885295357588066305,5:30 PM - 12 Jul 2017,96,34,1,These Parmesan tomatoes are the perfect savory side to any meal. Full recipe: ,2
1691,WebMD,885280114866610176,4:30 PM - 12 Jul 2017,56,42,2,"While it’s called ringing, the noise from tinnitus can sound like lots of different things – even your heartbeat. ",1
1692,WebMD,885257467902521346,3:00 PM - 12 Jul 2017,49,69,0,"Sometimes retinoblastoma is first noticed in a picture, when one of the pupils looks different from the other. More: ",1
1693,WebMD,885227265189183489,1:00 PM - 12 Jul 2017,54,30,1,"Doctors often prescribe these antibiotics, but they can cause serious side effects. What you should know: ",1
1694,WebMD,885224898729316352,12:50 PM - 12 Jul 2017,18,6,0,Would a long-distance marriage work for you? 6 questions to ask yourself first: ,1
1695,WebMD,885207252889739264,11:40 AM - 12 Jul 2017,27,27,0,Tick bites can lead to sometimes life-threatening infections -- symptoms to watch out for: ,1
1696,WebMD,885191411636809729,10:37 AM - 12 Jul 2017,231,169,3,"Losing just 10 pounds of weight takes 40 pounds of pressure off your knees. 
",1
1697,WebMD,885166888325718016,9:00 AM - 12 Jul 2017,4,2,0,Track your pregnancy and get on-the-go prenatal info with the new WebMD Pregnancy App for iPhone: ,1
1698,WebMD,885153387788083201,8:06 AM - 12 Jul 2017,42,21,10,This study says older siblings are smartest... how does that hold up in your family? ,1
1699,WebMD,885140572532596736,7:15 AM - 12 Jul 2017,35,17,1,Approximately 28 million Americans live with migraine. Get customized tips and options recommended just for you: ,1
1700,WebMD,885121585337827329,6:00 AM - 12 Jul 2017,89,42,2,One serving of kale has more than 20% of the daily recommended amounts of vitamins A and C. ,1
1701,WebMD,885106468520898560,5:00 AM - 12 Jul 2017,45,35,3,Can acupuncture help solve your pain problem? Why one doctor says yes:  ,1
1702,WebMD,885091372952367105,4:00 AM - 12 Jul 2017,31,23,0,Keep your feet happy and healthy -- learn the symptoms of common foot problems and what you can do to treat them. ,1
1703,WebMD,884993226893139968,9:30 PM - 11 Jul 2017,68,52,1,"Cardiac arrest means that your heart suddenly stops beating, cutting off blood flow to the brain and other organs. ",1
1704,WebMD,884978125439946752,8:30 PM - 11 Jul 2017,103,54,1,Do you work out in the morning? Start your day with a bowl of high-fiber oatmeal and fruit. Here's why: ,1
1705,ArefaMD,884825905931198465,10:25 AM - 11 Jul 2017,18,21,0,"People with open wounds & sores should stay out of the water, & people with weak immune systems... should not eat raw & undercooked seafood",1
1706,WebMD,884947423457677312,6:28 PM - 11 Jul 2017,71,60,0,There are more than 100 types of arthritis. Here's what to know about the 3 most common ones: ,1
1707,WebMD,884932826780635138,5:30 PM - 11 Jul 2017,50,40,2,"Why is LDL called ""bad"" cholesterol? Test your cholesterol knowledge now: ",1
1708,WebMD,884917726652903431,4:30 PM - 11 Jul 2017,9,12,1,"Waking up w/ your eyes ""stuck shut"" may be caused by the discharge that accumulates during sleep from pinkeye. More: ",1
1709,WebMD,884895830704087040,3:03 PM - 11 Jul 2017,113,64,4,"Counting carbs? Try these tasty, filling snacks: ",1
1710,WebMD,884872714464505858,1:31 PM - 11 Jul 2017,165,142,7,Stress can hurt your mind and your body. What you should know:pic.twitter.com/AcOPe6WSal,2
1711,WebMD,884857329862291456,12:30 PM - 11 Jul 2017,48,29,2,"For the first time, a vaccine offers some hope for protection against increasingly antibiotic-resistant gonorrhea. ",1
1712,WebMD,884842231391289347,11:30 AM - 11 Jul 2017,39,32,1,About half of women will get a urinary tract infection at some point in life. More info about symptoms & treatment: ,1
1713,WebMD,884823866249498626,10:17 AM - 11 Jul 2017,63,83,4,Flesh-eating bacteria has been found in waters along the Gulf Coast amid warnings from officials. What to know: ,1
1714,WebMD,884804667435339776,9:00 AM - 11 Jul 2017,84,35,1,Here's how to pick the perfect cantaloupe: ,2
1715,WebMD,884789387304808454,8:00 AM - 11 Jul 2017,20,10,0,True or false: The most common type of vertigo can be treated with a simple head exercise. ,1
1716,WebMD,884766734099632129,6:30 AM - 11 Jul 2017,104,59,1,Drinking liquids isn't the only way to stay hydrated. You typically get about 20% of your water each day from food. ,1
1717,WebMD,884753253019389954,5:36 AM - 11 Jul 2017,178,103,7,"Here's news to perk up your day: Drinking coffee might help you live a little longer, two new studies suggest. More: ",1
1718,WebMD,884728985099403264,4:00 AM - 11 Jul 2017,29,17,5,True or false: Drinking milk = more mucus. ,1
1719,WebMD,884638386493034496,10:00 PM - 10 Jul 2017,99,52,4,Waking up with back pain? Sleeping on your side with a pillow between your legs can help relieve pressure. ,1
1720,WebMD,884623286960877568,9:00 PM - 10 Jul 2017,20,8,2,"Despite your best efforts at prevention, you think you have a fungal infection. Now what? More info: ",1
1721,WebMD,884608189060329472,8:00 PM - 10 Jul 2017,21,16,3,Atrophic glossitis is when your tongue sheds the bumps that give it the usual rough texture. More info: ,1
1722,WebMD,884593592202928132,7:02 PM - 10 Jul 2017,46,52,1,Smoking doubles your risk of kidney cancer. It's believed to cause 30% of kidney cancers in men and 25% in women. ,1
1723,WebMD,884577990604185600,6:00 PM - 10 Jul 2017,59,75,0,Can you spot a suspicious mole? Know the ABCDEs of melanoma: ,1
1724,WebMD,884562894549024768,5:00 PM - 10 Jul 2017,90,65,6,There’s no proof a colon cleanse helps your body rid itself of toxins any better than it already does naturally. ,1
1725,WebMD,884547791099498496,4:00 PM - 10 Jul 2017,96,80,4,1 in 3 cases of cancer can be prevented. 12 simple things that can cut your risk: ,1
1726,WebMD,884532691894489088,3:00 PM - 10 Jul 2017,56,35,0,A new study links sleep disturbances to the brain proteins associated with Alzheimer's. What you should know: ,1
1727,WebMD,884510040723476483,1:30 PM - 10 Jul 2017,117,86,6,"The DASH Diet can help lower your blood pressure and cholesterol levels, which is good for your heart. Learn more: ",1
1728,WebMD,884494942785212417,12:30 PM - 10 Jul 2017,25,30,0,"Symptoms of CIPD aren't the same for everyone, but you may notice fatigue and areas of numbness and pain. ",1
1729,WebMD,884472296362184705,11:00 AM - 10 Jul 2017,31,34,3,A new study links 2 or more sweet drinks a day during the second trimester to extra weight in 8-year-olds. ,1
1730,WebMD,884457195903094784,10:00 AM - 10 Jul 2017,19,13,0,Medication mistakes -- most of which happened at home -- have doubled since 2000. What you should know: ,1
1731,WebMD,884442092717699076,9:00 AM - 10 Jul 2017,33,21,1,Trying to cut back on bad cholesterol? How sugar -- and simple carbs -- could be sabotaging you:  ,1
1732,WebMD,884426995093975040,8:00 AM - 10 Jul 2017,20,17,2,"Autism spectrum disorders affect about one child in 68, striking nearly five times as many boys as girls. More info: ",1
1733,WebMD,884415915579846656,7:16 AM - 10 Jul 2017,23,13,1,Migraine can take its toll on family and loved ones too. @RobinRoberts shares one couple's story of strength:,1
1734,WebMD,884411894404198400,7:00 AM - 10 Jul 2017,27,8,0,This woman found the strength in her family and her fashion sense -- and fought her way through chemotherapy. ,1
1735,WebMD,884397422197305344,6:02 AM - 10 Jul 2017,24,13,0,Migraine can often test the resolve of family and friends. @RobinRoberts shares one couple's brave story: ,2
1736,WebMD,884366595472183296,4:00 AM - 10 Jul 2017,33,46,4,Swimmer's itch is a reaction to a tiny parasite that burrows into your skin-- you can get it in fresh or saltwater. ,1
1737,WebMD,884268656921915393,9:30 PM - 9 Jul 2017,192,94,5,Your lungs are have 600 million air pockets -- enough to cover a tennis court.  ,2
1738,WebMD,884253536401448961,8:30 PM - 9 Jul 2017,120,73,6,Don't let restless leg syndrome steal your sleep -- try these tricks to put your legs to rest: ,2
1739,WebMD,884253349314428928,8:30 PM - 9 Jul 2017,47,23,0,You can help yourself make healthier choices if you keep these foods out of your fridge and freezer. ,1
1740,WebMD,884238256212254720,7:30 PM - 9 Jul 2017,120,67,0,Fruits and vegetables are packed with immune-boosting antioxidants -- the more colorful the better. ,1
1741,WebMD,884223358585450496,6:30 PM - 9 Jul 2017,50,34,4,"If your loved one asks you to repeat yourself a lot or responds with ""uh-huh"" often, they may have hearing loss. ",2
1742,WebMD,884208051166826497,5:30 PM - 9 Jul 2017,75,73,2,"Melanoma is not as common as other types of skin cancer, but it's the most serious & potentially deadly. More info: ",1
1743,WebMD,884192952804945920,4:30 PM - 9 Jul 2017,85,32,3,True or false: Broccoli is a good memory booster. ,1
1744,WebMD,884192949801820160,4:30 PM - 9 Jul 2017,116,83,56,"Doctors urge women to keep glitter, wasp nests and jade eggs out of their vaginas. ",1
1745,WebMD,884170306864254976,3:00 PM - 9 Jul 2017,81,67,1,Rheumatoid arthritis can go beyond your joints. What to know about symptoms that affect the entire body: ,1
1746,WebMD,884155203704033281,2:00 PM - 9 Jul 2017,51,16,2,Paranoid personality disorder can impede building healthy relationships. What to know: ,1
1747,WebMD,884147653189226496,1:30 PM - 9 Jul 2017,31,29,7,"Despite the name, your cold isn’t to blame for cold sores. What to know: ",1
1748,WebMD,884132553795522561,12:30 PM - 9 Jul 2017,50,31,6,"Which of these tells your body to make a clot: Temperature changes, blood pressure changes or chemical signals? ",1
1749,WebMD,884117454242406400,11:30 AM - 9 Jul 2017,47,23,1,"Sandwiches can serve up a surprising number of calories, especially at a restaurant. What to eat and what to avoid: ",1
1750,WebMD,884094803822223360,10:00 AM - 9 Jul 2017,127,93,2,"Fatigue is the most common symptom of people who have low levels of vitamin B12, but it isn't the only one. ",1
1751,WebMD,884079705053421569,9:00 AM - 9 Jul 2017,66,41,0,"Although a concussion is considered a mild brain injury, it can sometimes leave lasting damage. What to know: ",1
1752,WebMD,884064612555030528,8:00 AM - 9 Jul 2017,102,47,0,Some vegetables are better than options when you are watching your triglycerides. What you need to know: ,1
1753,WebMD,884049507641589762,7:00 AM - 9 Jul 2017,43,14,3,Resist. The urge. To pop. ,1
1754,WebMD,884034407417466881,6:00 AM - 9 Jul 2017,57,33,0,Migraine symptoms are no fun for the person who has them -- or their caretakers. How to ease your loved one's pain: ,1
1755,WebMD,884004207715659777,4:00 AM - 9 Jul 2017,152,75,4,"A few minutes in the sunshine raises vitamin D levels, and that's good for your bones, your heart, and your mood.  ",1
1756,WebMD,883981558046228480,2:30 AM - 9 Jul 2017,100,81,6,Lack of sleep can change the balance of hunger hormones in a way that can make you want to eat more. ,1
1757,WebMD,883951359267155968,12:30 AM - 9 Jul 2017,64,37,2,"Anything that damages the inner lining of a vein may cause DVT -- surgery, an injury, or your immune system. ",1
1758,WebMD,883928710553980929,11:00 PM - 8 Jul 2017,104,60,7,"Lack of sleep can cause more than just a bad mood -- over time, it can lead to depression or anxiety. ",1
1759,WebMD,883906061207515140,9:30 PM - 8 Jul 2017,54,27,1,"The sight of earwax may gross you out, but here’s the truth: It has nothing to do with cleanliness. Learn more: ",1
1760,WebMD,883890962229063681,8:30 PM - 8 Jul 2017,117,51,1,Want another way to get your bone-building vitamin K? Asparagus has you covered. Learn more: ,1
1761,WebMD,883876616836960256,7:33 PM - 8 Jul 2017,68,46,2,"If you weigh 150 pounds, what’s the force on your knees: 150 to 300 pounds, 300 to 600 pounds or 450 to 900 pounds? ",1
1762,WebMD,883860007447658496,6:27 PM - 8 Jul 2017,51,42,4,Symptoms of schizophrenia usually start between ages 16 and 30. More info: ,1
1763,WebMD,883830563987128323,4:30 PM - 8 Jul 2017,55,42,4,"Once a tick latches onto skin, it often moves to the armpits and groin. How to prevent a bite: ",1
1764,WebMD,883807916427538432,3:00 PM - 8 Jul 2017,106,50,4,"If you get frequent nosebleeds, it might be a sign you're low in vitamin K. What to know: ",1
1765,WebMD,883792814894723072,2:00 PM - 8 Jul 2017,136,64,3,"The brain is only about 2% of your body weight, but brain cells use twice as much energy as other cells in the body. ",1
1766,WebMD,883785282935545856,1:30 PM - 8 Jul 2017,151,58,3,Fruit flies buzzing around? Here's how to set a trap to get rid of them: ,2
1767,WebMD,883770166273863683,12:30 PM - 8 Jul 2017,86,43,24,"Your metabolism is controlled mainly by which of the following: your heart, liver, pancreas or thyroid? ",1
1768,WebMD,883755064405446656,11:30 AM - 8 Jul 2017,56,34,4,Do you see blurry spots or specks that move? They're likely floaters -- debris in the eye's vitreous gel. More info: ,1
1769,WebMD,883732419140096000,10:00 AM - 8 Jul 2017,79,51,4,A bad diet and too little exercise aren't the only things that can hurt your heart. What to know: ,1
1770,WebMD,883717361903292417,9:00 AM - 8 Jul 2017,66,45,1,Fibromyalgia is a lifelong condition that affects about 5 million Americans. What you need to know: ,1
1771,WebMD,883702220189052928,8:00 AM - 8 Jul 2017,168,123,3,"For every 7 grams of fiber you add to your daily diet, your stroke risk decreases by 7%. ",1
1772,WebMD,883687120996618243,7:00 AM - 8 Jul 2017,98,54,3,"When you think protein, you may think meat and eggs. But veggies have plenty of it, too. Learn more: ",1
1773,WebMD,883672190268448768,6:00 AM - 8 Jul 2017,168,70,4,Yoga doesn't just benefit the muscles you can see -- it can help keep your digestion moving as well. ,2
1774,WebMD,883641823553617924,4:00 AM - 8 Jul 2017,102,71,0,"Zinc helps heal wounds, aids your senses of smell and taste and is important for kids as they grow. Learn more: ",1
1775,WebMD,883611619783319553,2:00 AM - 8 Jul 2017,70,46,7,"Sudden double vision may be a symptom of which condition: glaucoma, stroke or macular degeneration? ",1
1776,WebMD,883588972135550976,12:30 AM - 8 Jul 2017,32,17,0,Could you recognize the signs of gaslighting? What to know: ,1
1777,WebMD,883573871579979776,11:30 PM - 7 Jul 2017,96,69,1,"Being overweight puts more pressure on the veins in the pelvis & legs, which can double your risk of DVT. More: ",1
1778,WebMD,883558771691270144,10:30 PM - 7 Jul 2017,151,129,15,"Doctors aren't sure why, but studies say getting less than 6 hours of sleep a night makes heart disease more likely. ",1
1779,WebMD,883543671903334401,9:30 PM - 7 Jul 2017,63,60,4,Almost all reported deaths from snakebites in the U.S. are from rattlesnakes. What to do if you're bit: ,1
1780,WebMD,883513474390904832,7:30 PM - 7 Jul 2017,78,53,1,"Obesity & high blood pressure can raise your risk for a heart attack, but they aren't the only triggers. More info: ",1
1781,WebMD,883498375051718657,6:30 PM - 7 Jul 2017,52,18,3,True or false: Chamomile can help soothe an upset stomach. ,1
1782,WebMD,883483275142070273,5:30 PM - 7 Jul 2017,55,24,1,"Irregular periods, ongoing fatigue, or chronic acne can all signal a possible hormone imbalance. What to know: ",1
1783,WebMD,883445528121495552,3:00 PM - 7 Jul 2017,48,30,1,What your breath may say about your health: ,1
1784,WebMD,883430426618064896,2:00 PM - 7 Jul 2017,97,72,2,The thyroid gland’s main job is to manage your metabolism -- but do you know what else it does? Learn more: ,1
1785,WebMD,883415327614398464,1:00 PM - 7 Jul 2017,35,24,3,True or false: Soaking your feet in garlic water may help with athlete’s foot. ,1
1786,WebMD,883376022355406849,10:23 AM - 7 Jul 2017,6,10,1,Track your pregnancy and get on-the-go prenatal info with the new WebMD Pregnancy App for iPhone: ,1
1787,WebMD,883355163112636418,9:00 AM - 7 Jul 2017,58,36,2,How long are those leftovers good? It depends on how you stored them. ,2
1788,WebMD,883339834277990400,8:00 AM - 7 Jul 2017,387,254,17,Dark chocolate has heart-healthy flavonoids and may improve blood vessel flow. Enjoy #WorldChocolateDay! ,1
1789,WebMD,883326370134335489,7:06 AM - 7 Jul 2017,72,48,2,Potassium-packed passion fruit is also high in fiber -- and each fruit only has 16 calories. ,1
1790,WebMD,883309633368141824,6:00 AM - 7 Jul 2017,41,29,1,"Studies suggest aloe vera can improve psoriasis, but steer clear of the tablets. There's no evidence that they help. ",1
1791,WebMD,883279432596770816,4:00 AM - 7 Jul 2017,151,100,1,"A few minutes in the sunshine raises vitamin D levels, and that's good for your bones, your heart, and your mood.  ",1
1792,WebMD,883249233079537665,2:00 AM - 7 Jul 2017,64,39,2,"Sleep paralysis is often first noticed in the teen years, but men and women of any age can have it. What to know: ",1
1793,WebMD,883166184945963013,8:30 PM - 6 Jul 2017,77,63,8,Faucet handles in the bathroom sink have more germs on them than the toilet handle or door knob. More info: ,1
1794,WebMD,883151086231711744,7:30 PM - 6 Jul 2017,96,27,10,"Cottage cheese adds a creamy layer to sandwiches, and it’s loaded w/ protein. Other protein-rich lunch ideas: ",1
1795,WebMD,883135987261591552,6:30 PM - 6 Jul 2017,51,39,4,Why does your doctor ask questions about your family health history? What to know: ,1
1796,WebMD,883120887012130819,5:30 PM - 6 Jul 2017,109,73,1,The MIND diet is a combination of 2 diets that have well-known health benefits -- Mediterranean & DASH. Learn more: ,1
1797,WebMD,883105789518499845,4:30 PM - 6 Jul 2017,66,62,2,"A poorly positioned chair at work can cause you to slouch, straining the back & neck. More surprising pain triggers: ",1
1798,WebMD,883090687973052416,3:30 PM - 6 Jul 2017,36,37,6,"Lymphedema can happen anywhere in your body, but it's usually in just one arm or leg. What to know: ",1
1799,WebMD,883075794595196928,2:30 PM - 6 Jul 2017,94,42,0,Strengthen your core muscles and improve balance with this foolproof move. ,2
1800,WebMD,883058184298131457,1:20 PM - 6 Jul 2017,12,11,6,"We’re looking for young inventors, investigators, and advocates! Nominate your Health Hero here: ",1
1801,WebMD,883049414444670976,12:46 PM - 6 Jul 2017,100,53,11,This breakthrough depression treatment could provide hope for those who have exhausted other treatment options. ,1
1802,WebMD,883032012789088256,11:36 AM - 6 Jul 2017,10,27,2,"CHECK YOUR PANTRY: Clif Bar & Company is recalling these varieties, most of which are marketed for children: ",1
1803,WebMD,883007644457414656,10:00 AM - 6 Jul 2017,31,33,0,"About 1/3 of Americans get shingles, and new research links the condition with 59% higher risk for heart attack. ",1
1804,WebMD,882993025802227713,9:01 AM - 6 Jul 2017,22,11,0,Do home remedies for warts really work? @drjuanjr reveals your best bet for safe removal. #MyAbuelitaToldMe ,2
1805,WebMD,882982476913811456,8:20 AM - 6 Jul 2017,30,26,7,A new form of snortable chocolate snuff is promoted as an energy boost -- but medical experts urge caution. ,1
1806,WebMD,882962345818955777,7:00 AM - 6 Jul 2017,79,62,0,"Sleep troubles may be linked to a bigger risk of Alzheimer's disease for some people, new study suggests. More info: ",1
1807,WebMD,882932143663480834,5:00 AM - 6 Jul 2017,52,46,1,Taking an aspirin daily can help prevent blockages that can lead to strokes and heart attacks. Learn more: ,1
1808,WebMD,882917046954205185,4:00 AM - 6 Jul 2017,132,78,2,Clean eating means choosing foods that are as natural as possible. Here are 9 easy ways to start: ,1
1809,WebMD,882833997658812418,10:30 PM - 5 Jul 2017,19,12,0,"Certain fungi can help the body, but the dermatophyte types that cause ringworm irritate the skin instead. More: ",1
1810,WebMD,882818895844913152,9:30 PM - 5 Jul 2017,43,28,0,How could you live better with migraine? Learn more about customized tips and treatment options: ,1
1811,WebMD,882803800033112065,8:30 PM - 5 Jul 2017,73,47,0,"Fiber can help lower cholesterol, prevent constipation & improve digestion. Are you eating enough of it? ",1
1812,WebMD,882788698131222529,7:30 PM - 5 Jul 2017,28,21,1,"Thrush is most common in older adults or babies, but other factors can give candida a chance to grow too. More info: ",1
1813,WebMD,882773598708125697,6:30 PM - 5 Jul 2017,41,16,4,What I've learned in 30 years with diabetes: ,1
1814,WebMD,882758500383948800,5:30 PM - 5 Jul 2017,55,50,0,"Most people don’t notice any signs of liver cancer early on. When symptoms do occur, what they may include: ",1
1815,WebMD,882735851511447552,4:00 PM - 5 Jul 2017,94,63,0,"Capsaicin is what makes chili peppers hot-- and researchers say it can cut pain, inflammation & redness. More info: ",1
1816,WebMD,882705651436335106,2:00 PM - 5 Jul 2017,49,55,1,"Including Lyme disease, ticks can transmit 20 diseases -- some of which can be fatal. What you need to know: ",1
